MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.2916735112667084,-4.639148712158203,-4.631856918334961,-0.16614198684692383
0.2718861401081085,-4.711641311645508,-4.704843997955322,-0.15371748805046082
0.2966352105140686,-4.819111347198486,-4.811695575714111,-0.14706951379776
0.29255592823028564,-4.6773552894592285,-4.670041561126709,-0.14731471240520477
0.2902531325817108,-4.816803932189941,-4.809547424316406,-0.13449224829673767
0.2764272391796112,-4.6538166999816895,-4.646905899047852,-0.18504607677459717
0.283163458108902,-4.532905578613281,-4.525826454162598,-0.17229822278022766
0.28385353088378906,-4.48374080657959,-4.476644515991211,-0.1662907898426056
0.2788284122943878,-4.409074783325195,-4.402103900909424,-0.14764922857284546
0.28667521476745605,-4.482584476470947,-4.475417613983154,-0.1976102590560913
0.285259485244751,-4.529327869415283,-4.522196292877197,-0.1726260632276535
0.2811742126941681,-4.718080520629883,-4.711050987243652,-0.12877264618873596
0.286274254322052,-4.48118782043457,-4.4740309715271,-0.14097779989242554
0.26437050104141235,-4.726852893829346,-4.720243453979492,-0.17886492609977722
0.2715644836425781,-4.840887069702148,-4.834097862243652,-0.15395793318748474
0.29097023606300354,-4.729667663574219,-4.72239351272583,-0.18504813313484192
0.28586360812187195,-4.74314022064209,-4.7359938621521,-0.1219998449087143
0.2920408546924591,-4.500413417816162,-4.493112564086914,-0.1598767638206482
0.2784736454486847,-4.560420036315918,-4.553458213806152,-0.15972554683685303
0.27664706110954285,-4.513416290283203,-4.506500244140625,-0.16612964868545532
0.28815871477127075,-4.502410888671875,-4.495206832885742,-0.1660488247871399
0.27047014236450195,-4.509951591491699,-4.503190040588379,-0.1410473883152008
0.27814048528671265,-4.593112945556641,-4.5861592292785645,-0.15996918082237244
0.3032468259334564,-4.599464416503906,-4.591883182525635,-0.17254379391670227
0.2778998613357544,-4.589877128601074,-4.582929611206055,-0.18520432710647583
0.2756190598011017,-4.68196964263916,-4.675079345703125,-0.12223383784294128
0.2643558084964752,-4.550670623779297,-4.544061660766602,-0.1472291201353073
0.27828067541122437,-4.627854824066162,-4.6208977699279785,-0.14113354682922363
0.2834314703941345,-4.705533027648926,-4.698447227478027,-0.19771988689899445
0.27791187167167664,-4.707950592041016,-4.701002597808838,-0.1345946192741394
0.2701658010482788,-4.661290168762207,-4.654536247253418,-0.15350858867168427
0.28026431798934937,-4.585552215576172,-4.578545570373535,-0.17246906459331512
0.26910164952278137,-4.617136478424072,-4.610408782958984,-0.1474803388118744
0.2702878713607788,-4.511447906494141,-4.504690647125244,-0.1911962330341339
