MVMAE_L,Policy_L,Total_Loss,Batch_Reward_Mean
0.5160601735115051,-6.315303325653076,-6.3147873878479,-0.15235242247581482
0.5277696847915649,-6.26706075668335,-6.266532897949219,-0.1502068042755127
0.522797703742981,-6.243750095367432,-6.243227481842041,-0.13967923820018768
0.5209029316902161,-6.216015338897705,-6.215494632720947,-0.13307112455368042
0.5297321677207947,-6.279984951019287,-6.279455184936523,-0.142304927110672
0.5190555453300476,-6.336108207702637,-6.3355889320373535,-0.14594946801662445
0.52347332239151,-6.226552486419678,-6.226028919219971,-0.14938324689865112
0.5137127041816711,-6.253623962402344,-6.253110408782959,-0.15332072973251343
0.5148142576217651,-6.255134582519531,-6.254619598388672,-0.15975090861320496
0.5178791284561157,-6.153866767883301,-6.153348922729492,-0.1523928940296173
0.5256243944168091,-6.3065667152404785,-6.306041240692139,-0.1381819248199463
0.521354079246521,-6.187262535095215,-6.186741352081299,-0.1434309482574463
0.5197988748550415,-6.103137969970703,-6.102618217468262,-0.16304567456245422
0.5141181945800781,-6.1798906326293945,-6.179376602172852,-0.15437451004981995
0.5434834361076355,-6.214008331298828,-6.213464736938477,-0.14485761523246765
0.5326316356658936,-6.178174018859863,-6.17764139175415,-0.14479520916938782
0.524015486240387,-6.220398902893066,-6.219874858856201,-0.15463604032993317
0.5307410955429077,-6.238558769226074,-6.238028049468994,-0.1603734791278839
0.5139316320419312,-6.188980579376221,-6.188466548919678,-0.15430212020874023
0.5132777094841003,-6.145593643188477,-6.14508056640625,-0.14146603643894196
0.531486451625824,-6.1912455558776855,-6.190713882446289,-0.1542879045009613
0.5253075957298279,-6.209432125091553,-6.208906650543213,-0.15092670917510986
0.528560996055603,-6.201023101806641,-6.200494766235352,-0.13779495656490326
0.5126983523368835,-6.156163215637207,-6.155650615692139,-0.16058441996574402
0.5199394822120667,-6.261063098907471,-6.260543346405029,-0.16745713353157043
0.5108718276023865,-6.306069374084473,-6.305558681488037,-0.14754429459571838
0.5245843529701233,-6.182509422302246,-6.181984901428223,-0.15403670072555542
0.516822874546051,-6.2326202392578125,-6.23210334777832,-0.15167993307113647
0.510696530342102,-6.116384983062744,-6.115874290466309,-0.150767520070076
0.5206888318061829,-6.196303367614746,-6.195782661437988,-0.1476275771856308
0.5277518033981323,-6.18220853805542,-6.181680679321289,-0.15083512663841248
0.49942368268966675,-6.117523193359375,-6.117023944854736,-0.13903924822807312
0.5176719427108765,-6.077605247497559,-6.07708740234375,-0.17747080326080322
0.5116462707519531,-6.106938362121582,-6.10642671585083,-0.1482601761817932
0.5057142376899719,-6.115760803222656,-6.115254878997803,-0.15600472688674927
0.5166002511978149,-6.196781158447266,-6.196264743804932,-0.14410614967346191
0.5170714259147644,-6.192547798156738,-6.192030906677246,-0.14576879143714905
0.521415650844574,-6.117487907409668,-6.116966724395752,-0.1602422595024109
0.509002685546875,-6.153029441833496,-6.152520656585693,-0.15328529477119446
0.5029869675636292,-6.228335857391357,-6.227832794189453,-0.14443524181842804
0.4984602928161621,-6.19853401184082,-6.198035717010498,-0.15166734158992767
0.5056557059288025,-6.1779375076293945,-6.177432060241699,-0.15308116376399994
0.5188983678817749,-6.0812153816223145,-6.0806965827941895,-0.14528289437294006
