MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.6876258254051208,-226.70904541015625,-226.02142333984375,-0.15672391653060913
0.6776838898658752,-226.61541748046875,-225.93772888183594,-0.15672391653060913
0.638312578201294,-226.50648498535156,-225.86817932128906,-0.1602868139743805
0.636476993560791,-226.51171875,-225.875244140625,-0.17453837394714355
1.7727800607681274,-2.9246315956115723,-2.0382416248321533,-0.1608160436153412
1.2477012872695923,-3.059284210205078,-2.4354336261749268,-0.16418220102787018
0.9278077483177185,-3.78798770904541,-3.3240838050842285,-0.16025501489639282
0.7496662139892578,-4.196882724761963,-3.822049617767334,-0.16137707233428955
0.6551955938339233,-4.592041492462158,-4.264443874359131,-0.15857192873954773
0.6066141128540039,-5.31209135055542,-5.008784294128418,-0.16193810105323792
0.5676303505897522,-5.921133041381836,-5.637317657470703,-0.1574499011039734
0.5567003488540649,-6.286031723022461,-6.007681369781494,-0.16249911487102509
0.560646116733551,-6.863245964050293,-6.58292293548584,-0.16025501489639282
0.5659439563751221,-7.060227394104004,-6.777255535125732,-0.15801091492176056
0.5692085027694702,-7.126047611236572,-6.8414435386657715,-0.1608160436153412
0.557803750038147,-6.943934917449951,-6.665032863616943,-0.15969398617744446
0.5548085570335388,-6.833342552185059,-6.555938243865967,-0.1591329574584961
0.5552842020988464,-6.659292221069336,-6.381649971008301,-0.16025501489639282
0.5525822043418884,-6.464885711669922,-6.188594818115234,-0.16193810105323792
0.5420946478843689,-6.3065972328186035,-6.035550117492676,-0.16025501489639282
0.5359156727790833,-6.1823835372924805,-5.914425849914551,-0.15857192873954773
0.5314533114433289,-5.917687892913818,-5.651961326599121,-0.15688885748386383
0.526115894317627,-5.838861465454102,-5.575803756713867,-0.15969398617744446
0.539157509803772,-5.835810661315918,-5.566231727600098,-0.16362117230892181
0.5310875773429871,-5.816082954406738,-5.550539016723633,-0.15969398617744446
0.5251258015632629,-5.954180717468262,-5.691617965698242,-0.16137707233428955
0.521485447883606,-6.060787200927734,-5.800044536590576,-0.1608160436153412
0.5328346490859985,-6.080441474914551,-5.814023971557617,-0.1608160436153412
0.5364778637886047,-6.21711540222168,-5.94887638092041,-0.16137707233428955
0.5298867225646973,-6.199506759643555,-5.934563636779785,-0.16193810105323792
